VariationID,Anchor,TargetToken,LogProbFullPrompt,Shapley_scene,Shapley_comparative,Shapley_absolute,Shapley_anchor,TargetInt
0,10,0%,-10.82898211479187,-0.15653501451015472,0.7675655335187912,0.960225448012352,-0.23921547830104828,0
0,10,1%,-12.327354431152344,0.06058396399021149,-0.36061809957027435,1.2984400242567062,-0.303541824221611,1
0,10,2%,-13.221193790435791,-0.0755254477262497,-0.06213174760341644,1.2021074146032333,-0.5725395530462265,2
0,10,3%,-13.10765552520752,-0.2240397185087204,-0.07124535739421844,1.4860328882932663,-0.576614186167717,3
0,10,4%,-13.918298721313477,-0.25037434697151184,0.2566588521003723,0.653850793838501,-0.27084603905677795,4
0,10,5%,-10.76395857334137,-0.25885067135095596,0.5169441923499107,1.3418250754475594,-0.09174302965402603,5
0,10,6%,-13.492998600006104,-0.1659601777791977,0.18915016949176788,0.7472672909498215,-0.31500397622585297,6
0,10,7%,-13.357182025909424,-0.019192278385162354,-0.14417004585266113,0.6645021438598633,-0.35153138637542725,7
0,10,8%,-13.858601093292236,-0.3536013513803482,-0.3096969574689865,1.007905825972557,-0.21270273625850677,8
0,10,9%,-13.96321439743042,-0.7598297148942947,0.5824575573205948,1.219397857785225,-0.35890479385852814,9
0,10,10%,-9.731935858726501,0.07136941701173782,0.5801292583346367,0.8207176253199577,1.704506404697895,10
0,10,11%,-13.291670799255371,-0.5122780799865723,0.2961147427558899,1.5712685286998749,0.22045019268989563,11
0,10,12%,-13.947995901107788,-0.6032824963331223,0.05076439678668976,1.3178252428770065,-0.22480370104312897,12
0,10,13%,-13.98080825805664,-0.5592529773712158,0.7862832546234131,0.9361812770366669,-0.27079156041145325,13
0,10,14%,-13.72106397151947,-0.4017281234264374,0.5723719894886017,1.266241580247879,0.17210331559181213,14
0,10,15%,-11.960038423538208,-0.6719580069184303,0.11233154684305191,1.4033622816205025,-0.003792978823184967,15
0,10,16%,-14.59996747970581,-0.5199584364891052,0.29166197776794434,1.370977908372879,-0.434935063123703,16
0,10,17%,-14.030252575874329,-0.4707116633653641,0.5016037076711655,1.306512638926506,-0.5046111196279526,17
0,10,18%,-13.706486225128174,-0.8030973821878433,0.8476648181676865,1.6783290356397629,-0.6542407721281052,18
0,10,19%,-14.343934535980225,-0.5377783477306366,0.7051224112510681,0.9255197644233704,-0.3617563545703888,19
0,10,20%,-10.638359904289246,-0.4593982845544815,0.5799510627985001,1.2608531713485718,-0.15062080323696136,20
0,10,21%,-13.936146020889282,-1.0084966868162155,1.2030039876699448,0.9752316623926163,-0.6303052455186844,21
0,10,22%,-14.185935974121094,-0.3526664674282074,0.2122352421283722,0.692097008228302,-0.7960144579410553,22
0,10,23%,-13.879775047302246,-0.6570124626159668,1.1440561711788177,1.2210792005062103,-0.5108109712600708,23
0,10,24%,-14.639195561408997,-0.6711204499006271,0.8871461302042007,0.8756364732980728,-0.7664814740419388,24
0,10,25%,-11.479174673557281,-0.5272701233625412,0.80267333984375,1.033472791314125,-0.3189084529876709,25
0,10,26%,-13.92773449420929,-0.4832310304045677,0.8958709463477135,0.9517284259200096,-0.4014270231127739,26
0,10,27%,-13.797341108322144,-0.3246653154492378,0.6846331730484962,0.8032611384987831,-0.4195721819996834,27
0,10,28%,-14.140255689620972,-0.40789303183555603,0.5120440721511841,0.5772474706172943,-0.11530208587646484,28
0,10,29%,-13.99086594581604,-0.4753270000219345,0.7127897441387177,0.912674754858017,-0.05195975303649902,29
0,10,30%,-11.28585684299469,-0.44283798336982727,0.2994600236415863,1.6926684379577637,0.10054469108581543,30
0,10,31%,-14.66578722000122,-0.6117773726582527,0.510582409799099,0.9889919385313988,-0.025464825332164764,31
0,10,32%,-14.055152893066406,-0.5149834379553795,0.5016056224703789,1.1807690486311913,-0.3723446652293205,32
0,10,33%,-13.145499050617218,0.17867707461118698,0.13083786517381668,0.7638476565480232,-0.13839849084615707,33
0,10,34%,-13.577664613723755,0.2610948607325554,0.7983885928988457,0.1905822828412056,-0.018978826701641083,34
0,10,35%,-12.372035145759583,0.17848512530326843,0.26092298328876495,1.2344046384096146,-0.21252763271331787,35
0,10,36%,-13.495701670646667,-0.3809220716357231,0.9663042947649956,0.9692896828055382,-0.39694251865148544,36
0,10,37%,-14.236119985580444,0.01850789040327072,0.2590881958603859,0.027073852717876434,-0.3169643357396126,37
0,10,38%,-13.48787546157837,-0.07365867495536804,0.5819872170686722,0.9635849446058273,-0.24494363367557526,38
0,10,39%,-15.266959309577942,-0.30867965519428253,0.25548194348812103,0.8381958603858948,-0.23974473774433136,39
0,10,40%,-11.413762509822845,-0.0444859117269516,0.3220827728509903,1.2143201231956482,0.09109984338283539,40
0,10,41%,-14.151722073554993,0.15972600877285004,0.31407198309898376,0.37089139223098755,0.2965228855609894,41
0,10,42%,-13.922797620296478,0.28436336666345596,0.31411806493997574,0.2587219551205635,0.17785067111253738,42
0,10,43%,-14.021371066570282,0.5356140285730362,0.06004007160663605,0.3559790551662445,0.15390095114707947,43
0,10,44%,-14.120305240154266,0.48935430124402046,0.8581880368292332,0.5299897827208042,-0.07912794128060341,44
0,10,45%,-13.025547683238983,0.2542264237999916,-0.03143807500600815,1.0230370983481407,-0.1599506065249443,45
0,10,46%,-14.220349490642548,0.21787482500076294,0.13729557394981384,0.5679262578487396,-0.03443261981010437,46
0,10,47%,-14.759403884410858,0.41639911383390427,-0.0178266242146492,0.057698555290699005,-0.33485297113657,47
0,10,48%,-14.318943619728088,0.26396847516298294,0.3105282559990883,0.6139176562428474,-0.4744219556450844,48
0,10,49%,-14.13798725605011,0.33966293931007385,0.4492817372083664,0.3042552173137665,-0.1592612862586975,49
0,10,50%,-11.232436060905457,-0.023431390523910522,0.369723841547966,0.8155959099531174,-0.18045394122600555,50
0,10,51%,-13.784217417240143,0.22814570367336273,0.4011114239692688,0.3394024968147278,-0.051570311188697815,51
0,10,52%,-13.96132606267929,0.5189140290021896,0.4008379429578781,0.38788194954395294,-0.3136648088693619,52
0,10,53%,-13.582259237766266,0.44979020953178406,0.12858940660953522,0.984725221991539,-0.09569750726222992,53
0,10,54%,-13.396068632602692,0.5306580066680908,0.5468281805515289,0.459311306476593,-0.0803484320640564,54
0,10,55%,-13.6152862906456,0.6982385739684105,0.0073266103863716125,0.41974034160375595,-0.20162110775709152,55
0,10,56%,-13.13320940732956,0.4544587954878807,0.7742956057190895,0.40026362985372543,-0.1415882185101509,56
0,10,57%,-14.655931949615479,0.5776712521910667,-0.24694714695215225,-0.19675052911043167,-0.38001861423254013,57
0,10,58%,-14.014532685279846,0.30283835530281067,0.07147979736328125,0.3481028974056244,-0.1804492175579071,58
0,10,59%,-14.428408920764923,0.32717757672071457,-0.004498429596424103,0.054245539009571075,-0.1290353760123253,59
0,10,60%,-12.528783321380615,0.3240726366639137,-0.004871942102909088,1.0090593174099922,-0.2381570115685463,60
0,10,61%,-14.705611646175385,0.21802198141813278,0.6183495298027992,0.3644755557179451,-0.3436783477663994,61
0,10,62%,-15.083848178386688,0.5979248657822609,-0.29913897067308426,0.16822103410959244,-0.44549307972192764,62
0,10,63%,-14.098260462284088,0.5933100953698158,0.5606889948248863,0.17511247843503952,-0.5016053691506386,63
0,10,64%,-14.744577467441559,0.4317130595445633,-0.31384415924549103,0.1911325603723526,-0.505252867937088,64
0,10,65%,-13.485462188720703,0.5580280274152756,-0.01902104914188385,0.5613271743059158,-0.3191934823989868,65
0,10,66%,-13.784806907176971,0.6421992108225822,0.23102781921625137,0.286574549973011,-0.361130528151989,66
0,10,67%,-13.6112642288208,0.6458375528454781,0.10215755552053452,-0.3027690574526787,-0.3993959203362465,67
0,10,68%,-13.886701703071594,0.4563304930925369,0.15900026261806488,-0.13077208399772644,-0.35829514265060425,68
0,10,69%,-14.281949043273926,0.8117705583572388,-0.016848117113113403,0.1817876398563385,-0.350560799241066,69
0,10,70%,-11.655468821525574,0.5746624693274498,0.001698233187198639,1.1102064177393913,-0.20250267535448074,70
0,10,71%,-14.018179416656494,0.4536851495504379,0.14879830181598663,0.6973106265068054,-0.19387395679950714,71
0,10,72%,-13.998632431030273,0.7127291634678841,-0.6003488525748253,0.9104946777224541,-0.5711247697472572,72
0,10,73%,-14.282943844795227,0.54339849203825,-0.38907622545957565,0.7463575378060341,-0.09795639663934708,73
0,10,74%,-14.67970496416092,0.6550769433379173,-0.22040177136659622,0.009485580027103424,-0.16764359921216965,74
0,10,75%,-12.178332686424255,0.23257318884134293,0.003057323396205902,0.7642186060547829,-0.6078561097383499,75
0,10,76%,-13.615376770496368,0.6535993292927742,0.04633673280477524,0.7712980881333351,-0.24423450976610184,76
0,10,77%,-14.280652284622192,0.9712445363402367,-0.3291322961449623,0.1864878460764885,-0.3828243240714073,77
0,10,78%,-14.168825447559357,0.4666258469223976,0.39220211654901505,0.4235876426100731,-0.42595382779836655,78
0,10,79%,-15.657981872558594,0.522316962480545,-0.3333456814289093,0.06440772116184235,-0.43916910886764526,79
0,10,80%,-12.418192625045776,0.4037773758172989,-0.3351985514163971,0.793234646320343,-0.3549388647079468,80
0,10,81%,-14.695544421672821,0.4711127057671547,-0.39974524825811386,0.05776689201593399,-0.18168125301599503,81
0,10,82%,-15.110270261764526,0.3355325162410736,-0.5859658420085907,0.032620638608932495,-0.5093033164739609,82
0,10,83%,-15.182474136352539,0.41959327459335327,-0.021970674395561218,-0.24011285603046417,-0.40435415506362915,83
0,10,84%,-14.851772010326385,0.4157544896006584,-0.16322655230760574,-0.0708056315779686,-0.24232564121484756,84
0,10,85%,-13.829264879226685,0.4253351613879204,-0.26092690974473953,0.2589750364422798,-0.23725046962499619,85
0,10,86%,-14.960694968700409,0.5251936689019203,-0.12182102352380753,-0.8202967867255211,-0.4273327514529228,86
0,10,87%,-15.263069450855255,0.8838876336812973,-0.17899227142333984,-0.7280101627111435,-0.33445850014686584,87
0,10,88%,-14.910879790782928,0.8973963037133217,0.2476355955004692,-0.14760350435972214,-0.30297233909368515,88
0,10,89%,-15.068511605262756,0.5564221739768982,0.31067512929439545,-0.22040948271751404,-0.36039964854717255,89
0,10,90%,-11.910845696926117,0.2756692096590996,-0.22144313156604767,0.6332750767469406,-0.12223213911056519,90
0,10,91%,-15.111045002937317,0.4495044946670532,0.18999093770980835,-0.5634269565343857,-0.15735015273094177,91
0,10,92%,-15.20164829492569,0.4365784078836441,0.2634558528661728,-0.8961173295974731,-0.49701471626758575,92
0,10,93%,-15.618910312652588,0.3872997313737869,-0.004088371992111206,-1.0182411670684814,-0.5348027497529984,93
0,10,94%,-15.799390375614166,0.4576581120491028,-0.2172567993402481,-1.0507004410028458,-0.4927058070898056,94
0,10,95%,-14.197609692811966,0.13905224576592445,-0.5796314962208271,-0.5096593163907528,-0.3964651860296726,95
0,10,96%,-14.852030992507935,0.28821416199207306,0.0769873708486557,-0.371770977973938,-0.5800887644290924,96
0,10,97%,-14.732911586761475,0.9974013343453407,0.19596610218286514,-0.9097980335354805,-0.45471373945474625,97
0,10,98%,-14.387354612350464,0.2462179809808731,0.31343963742256165,-0.5887225717306137,-0.29549722373485565,98
0,10,99%,-13.616097390651703,0.3031001389026642,-0.16571679711341858,-0.7338373810052872,-0.36061371862888336,99
0,10,100%,-10.142391502857208,0.3291066288948059,0.11307695508003235,0.7833496183156967,-0.1205521821975708,100
0,65,0%,-10.917267560958862,-0.061023011803627014,0.6648186296224594,0.8341056257486343,-0.46525199711322784,0
0,65,1%,-12.720134258270264,-0.05242238938808441,-0.3124114125967026,1.0034305304288864,-0.44710396230220795,1
0,65,2%,-13.497650623321533,-0.25302205979824066,0.10011355578899384,1.0186734944581985,-0.7133672386407852,2
0,65,3%,-13.422770738601685,-0.2528548389673233,0.022605404257774353,1.3006850630044937,-0.7129762321710587,3
0,65,4%,-14.114160060882568,-0.24030701816082,0.2368522435426712,0.44125996530056,-0.3481816500425339,4
0,65,5%,-11.231125116348267,-0.17047592997550964,0.42050644755363464,1.2473118007183075,-0.3850162774324417,5
0,65,6%,-13.24838399887085,-0.1460435390472412,0.4127514958381653,0.43608081340789795,-0.1130647361278534,6
0,65,7%,-14.05437707901001,0.21139350533485413,-0.4911388158798218,0.25910383462905884,-0.5251443982124329,7
0,65,8%,-14.654032230377197,-0.0911276787519455,-0.6004597991704941,0.555662676692009,-0.5394254773855209,8
0,65,9%,-15.061535835266113,-0.5535954087972641,0.14615236222743988,1.0125777572393417,-1.0641673654317856,9
0,65,10%,-12.592182874679565,-0.33571266382932663,-0.20255763083696365,1.5892012044787407,-1.172765277326107,10
0,65,11%,-14.350822925567627,-0.25674381852149963,0.010266721248626709,1.5348367393016815,-0.654865950345993,11
0,65,12%,-14.32783842086792,-0.2007831335067749,-0.20524665713310242,1.1412430107593536,-0.5105480253696442,12
0,65,13%,-13.69412088394165,-0.09834960103034973,0.6915134787559509,0.8843598961830139,-0.2799715995788574,13
0,65,14%,-14.72288978099823,-0.2158689796924591,0.2265067994594574,1.2208079099655151,-0.6691500544548035,14
0,65,15%,-12.274426698684692,-0.2896355092525482,-0.11329934000968933,1.2042667865753174,-0.20033814013004303,15
0,65,16%,-14.029156804084778,-0.2443491816520691,0.28088533878326416,1.1606232225894928,-0.1208963692188263,16
0,65,17%,-14.145030617713928,-0.34499190747737885,0.33107371628284454,1.1826314181089401,-0.5469254702329636,17
0,65,18%,-13.940850973129272,-0.6658787578344345,0.7807667106389999,1.4367733150720596,-0.7180518954992294,18
0,65,19%,-14.953003644943237,-0.4895692765712738,0.5276868045330048,0.9807913601398468,-0.9533739387989044,19
0,65,20%,-12.24821537733078,-0.5654782801866531,0.17391341924667358,1.2377405762672424,-1.2189262956380844,20
0,65,21%,-14.296719312667847,-0.7910721749067307,0.9344262629747391,0.8392317742109299,-0.8385955840349197,21
0,65,22%,-14.596684575080872,-0.12308482825756073,0.012206360697746277,0.6039530783891678,-1.1147304028272629,22
0,65,23%,-14.416016936302185,-0.47736959159374237,1.0777330249547958,1.207977220416069,-1.1147623807191849,23
0,65,24%,-15.483266830444336,-0.6066010743379593,0.7491978853940964,0.7723018676042557,-1.3322963565587997,24
0,65,25%,-11.54823237657547,-0.3750349283218384,0.649271234869957,0.9474874436855316,-0.46418146789073944,25
0,65,26%,-14.08586049079895,-0.5557315424084663,0.9986592903733253,0.8986873999238014,-0.5888398364186287,26
0,65,27%,-14.447919845581055,-0.5222352370619774,0.7394997999072075,0.8453505262732506,-0.9704038724303246,27
0,65,28%,-14.92984139919281,-0.41401803493499756,0.48010703921318054,0.5671072006225586,-0.7444441318511963,28
0,65,29%,-14.359506964683533,-0.3235251158475876,0.741427093744278,0.982812911272049,-0.5479113161563873,29
0,65,30%,-12.555015444755554,-0.4778735712170601,0.035265110433101654,1.605623997747898,-0.7287968620657921,30
0,65,31%,-14.916837930679321,-0.46066801995038986,0.5157260075211525,1.0492001548409462,-0.4487719014286995,31
0,65,32%,-13.491021513938904,-0.34383853524923325,0.6090452298521996,1.1272073909640312,-0.09665628522634506,32
0,65,33%,-12.85816478729248,0.17444905638694763,0.2750997096300125,0.722607210278511,0.050102487206459045,33
0,65,34%,-14.437111139297485,-0.015242300927639008,0.760767973959446,0.14259246736764908,-0.54515091329813,34
0,65,35%,-11.987659454345703,0.08007846027612686,0.27840330451726913,0.9736898168921471,0.20480669289827347,35
0,65,36%,-13.852941989898682,-0.5685892179608345,0.9857088401913643,0.6963725760579109,-0.2989905849099159,36
0,65,37%,-14.16337525844574,-0.13611123710870743,0.30109376460313797,-0.12124186009168625,-0.11442217975854874,37
0,65,38%,-13.797131061553955,-0.3054128885269165,0.6330167800188065,0.6949512511491776,-0.2457706779241562,38
0,65,39%,-15.745262145996094,-0.37977419793605804,0.2787550836801529,0.5996735543012619,-0.562714621424675,39
0,65,40%,-12.863304138183594,-0.5414572805166245,0.11461514234542847,1.1856490820646286,-0.7498584389686584,40
0,65,41%,-14.8563711643219,-0.27672190964221954,0.4866666793823242,0.4036433696746826,-0.2575061321258545,41
0,65,42%,-14.962085843086243,-0.09598434716463089,0.3299201503396034,0.11530599743127823,-0.34456633776426315,42
0,65,43%,-14.223326683044434,0.1808893159031868,0.2616298422217369,0.3132896348834038,0.04869744926691055,43
0,65,44%,-14.243543088436127,0.0498739592730999,0.959903921931982,0.40258459374308586,0.02970627322793007,44
